Order ID,Date,Year,Quarter,Month,Region,State,City,Product Category,Product Subcategory,Product Name,Sales Channel,Customer Segment,Customer Age Group,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method,Shipping Type,Order Priority
30553,2024-01-31,2024,Q1,Jan,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Online,Small Business,50+,10,1068,0.1,9612.0,5834.56,3777.44,Card,Standard,Medium
30554,2024-06-06,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Online,Corporate,50+,8,859,0.0,6872.0,3785.08,3086.92,Card,Standard,Critical
30555,2024-02-05,2024,Q1,Feb,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Online,Corporate,18-25,2,522,0.05,991.8,627.83,363.97,Cash,Same-Day,Medium
30556,2024-02-27,2024,Q1,Feb,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Online,Consumer,36-50,13,435,0.05,5372.25,3229.83,2142.42,Card,Express,Critical
30557,2024-10-05,2024,Q4,Oct,Midwest,Illinois,Chicago,Electronics,Laptop,UltraBook Pro,Online,Corporate,26-35,7,1050,0.0,7350.0,4615.93,2734.07,Cash,Standard,Low
30558,2024-10-27,2024,Q4,Oct,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Online,Consumer,36-50,10,1065,0.15,9052.5,6270.55,2781.95,Card,Standard,Low
30559,2024-05-23,2024,Q2,May,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Online,Corporate,18-25,15,227,0.05,3234.75,1937.13,1297.62,Bank Transfer,Standard,Low
30560,2024-06-05,2024,Q2,Jun,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Online,Small Business,18-25,1,1183,0.1,1064.7,753.73,310.97,Bank Transfer,Express,Medium
30561,2024-05-16,2024,Q2,May,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,26-35,3,442,0.05,1259.7,816.87,442.83,Bank Transfer,Express,Medium
30562,2024-08-27,2024,Q3,Aug,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Retail,Small Business,26-35,6,411,0.1,2219.4,1516.39,703.01,Cash,Standard,Critical
30563,2024-04-28,2024,Q2,Apr,Midwest,Michigan,Detroit,Electronics,Phone,Galaxy Max,Retail,Consumer,26-35,1,230,0.0,230.0,134.77,95.23,Digital Wallet,Same-Day,Critical
30564,2024-10-22,2024,Q4,Oct,South,Florida,Miami,Accessories,Mouse,ClickPro,Distributor,Consumer,18-25,8,126,0.1,907.2,654.88,252.32,Digital Wallet,Express,Medium
30565,2024-09-10,2024,Q3,Sep,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Distributor,Corporate,18-25,12,822,0.05,9370.8,5304.92,4065.88,Card,Express,High
30566,2024-05-16,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Online,Corporate,36-50,5,95,0.0,475.0,263.01,211.99,Bank Transfer,Same-Day,Critical
30567,2024-05-17,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Online,Small Business,26-35,6,813,0.0,4878.0,3641.85,1236.15,Card,Same-Day,Critical
30568,2024-04-08,2024,Q2,Apr,Midwest,Michigan,Detroit,Furniture,Desk,WorkDesk Pro,Online,Small Business,18-25,7,838,0.05,5572.7,3828.12,1744.58,Cash,Same-Day,High
30569,2024-11-05,2024,Q4,Nov,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,26-35,11,810,0.0,8910.0,5104.39,3805.61,Card,Same-Day,Medium
30570,2024-09-25,2024,Q3,Sep,Midwest,Michigan,Detroit,Furniture,Cabinet,StoragePlus,Online,Consumer,36-50,6,173,0.05,986.1,620.19,365.91,Digital Wallet,Express,Medium
30571,2024-06-10,2024,Q2,Jun,South,Florida,Miami,Accessories,Headphones,SoundMax,Retail,Small Business,26-35,11,696,0.05,7273.2,5145.12,2128.08,Card,Standard,High
30572,2024-10-26,2024,Q4,Oct,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Retail,Consumer,50+,8,773,0.0,6184.0,3694.24,2489.76,Bank Transfer,Standard,Critical
30573,2024-06-28,2024,Q2,Jun,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,50+,10,511,0.15,4343.5,3234.57,1108.93,Digital Wallet,Same-Day,High
30574,2024-03-10,2024,Q1,Mar,West,Colorado,Denver,Accessories,Mouse,ClickPro,Retail,Corporate,36-50,12,208,0.1,2246.4,1305.64,940.76,Cash,Same-Day,Low
30575,2024-08-23,2024,Q3,Aug,West,California,Los Angeles,Accessories,Keyboard,KeyPro,Retail,Consumer,18-25,9,405,0.15,3098.25,2220.72,877.53,Bank Transfer,Same-Day,High
30576,2024-09-27,2024,Q3,Sep,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Online,Corporate,18-25,12,331,0.05,3773.4,2302.56,1470.84,Card,Express,Critical
30577,2024-01-04,2024,Q1,Jan,South,Texas,Dallas,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,18-25,1,550,0.1,495.0,291.19,203.81,Cash,Standard,Medium
30578,2024-05-17,2024,Q2,May,West,Colorado,Denver,Electronics,Phone,Galaxy Max,Distributor,Consumer,50+,2,586,0.1,1054.8,655.27,399.53,Bank Transfer,Standard,Critical
30579,2024-04-04,2024,Q2,Apr,Northeast,New York,New York,Furniture,Chair,ComfortSeat,Retail,Consumer,50+,15,92,0.0,1380.0,967.5,412.5,Card,Standard,Critical
30580,2024-06-27,2024,Q2,Jun,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Distributor,Corporate,18-25,8,649,0.1,4672.8,3377.27,1295.53,Card,Express,Critical
30581,2024-09-10,2024,Q3,Sep,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Online,Consumer,50+,12,462,0.0,5544.0,3121.17,2422.83,Card,Standard,Medium
30582,2024-03-07,2024,Q1,Mar,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Distributor,Consumer,36-50,9,427,0.0,3843.0,2685.48,1157.52,Cash,Standard,Medium
30583,2024-08-27,2024,Q3,Aug,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Online,Small Business,36-50,8,525,0.15,3570.0,2437.71,1132.29,Bank Transfer,Same-Day,Medium
30584,2024-10-07,2024,Q4,Oct,West,California,Los Angeles,Electronics,Tablet,Tab Elite,Online,Consumer,50+,10,1132,0.05,10754.0,6063.65,4690.35,Bank Transfer,Same-Day,High
30585,2024-12-21,2024,Q4,Dec,Midwest,Illinois,Chicago,Furniture,Desk,WorkDesk Pro,Retail,Small Business,50+,10,255,0.0,2550.0,1738.19,811.81,Bank Transfer,Standard,Critical
30586,2024-01-18,2024,Q1,Jan,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Retail,Small Business,50+,5,532,0.15,2261.0,1453.22,807.78,Digital Wallet,Standard,Low
30587,2024-12-10,2024,Q4,Dec,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Distributor,Small Business,26-35,6,849,0.15,4329.9,2763.4,1566.5,Bank Transfer,Standard,High
30588,2024-05-22,2024,Q2,May,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Retail,Consumer,50+,2,272,0.1,489.6,270.48,219.12,Digital Wallet,Same-Day,Low
30589,2024-04-07,2024,Q2,Apr,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Consumer,36-50,6,1171,0.05,6674.7,4926.72,1747.98,Card,Standard,High
30590,2024-09-15,2024,Q3,Sep,West,Colorado,Denver,Accessories,Headphones,SoundMax,Distributor,Small Business,18-25,3,1124,0.1,3034.8,2020.62,1014.18,Cash,Express,Critical
30591,2024-05-14,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Accessories,Headphones,SoundMax,Retail,Small Business,18-25,4,266,0.15,904.4,652.6,251.8,Card,Express,Low
30592,2024-04-12,2024,Q2,Apr,South,Florida,Miami,Accessories,Mouse,ClickPro,Distributor,Small Business,50+,14,269,0.0,3766.0,2173.11,1592.89,Card,Standard,Critical
30593,2024-08-30,2024,Q3,Aug,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Retail,Corporate,50+,14,598,0.15,7116.2,3974.37,3141.83,Digital Wallet,Standard,Low
30594,2024-01-24,2024,Q1,Jan,Northeast,Pennsylvania,Philadelphia,Electronics,Tablet,Tab Elite,Retail,Corporate,50+,15,200,0.0,3000.0,1885.24,1114.76,Cash,Express,Low
30595,2024-12-11,2024,Q4,Dec,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Online,Small Business,36-50,8,1185,0.1,8532.0,5844.99,2687.01,Bank Transfer,Standard,High
30596,2024-07-28,2024,Q3,Jul,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Distributor,Corporate,36-50,15,756,0.0,11340.0,8001.48,3338.52,Cash,Express,Low
30597,2024-12-20,2024,Q4,Dec,West,California,Los Angeles,Electronics,Phone,Galaxy Max,Online,Small Business,36-50,10,941,0.15,7998.5,4636.71,3361.79,Bank Transfer,Same-Day,Critical
30598,2024-04-10,2024,Q2,Apr,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Distributor,Consumer,36-50,10,677,0.05,6431.5,3551.22,2880.28,Cash,Express,Critical
30599,2024-02-21,2024,Q1,Feb,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Retail,Small Business,50+,6,922,0.0,5532.0,3697.19,1834.81,Digital Wallet,Same-Day,Critical
30600,2024-11-11,2024,Q4,Nov,West,Colorado,Denver,Accessories,Keyboard,KeyPro,Distributor,Consumer,50+,9,418,0.05,3573.9,2231.48,1342.42,Cash,Same-Day,Low
30601,2024-04-24,2024,Q2,Apr,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Corporate,18-25,6,382,0.0,2292.0,1317.5,974.5,Cash,Express,High
30602,2024-03-31,2024,Q1,Mar,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Distributor,Corporate,26-35,9,798,0.1,6463.8,4421.0,2042.8,Bank Transfer,Standard,Medium
30603,2024-07-19,2024,Q3,Jul,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Online,Corporate,26-35,13,723,0.15,7989.15,5683.65,2305.5,Bank Transfer,Express,Critical
30604,2024-03-23,2024,Q1,Mar,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Retail,Corporate,18-25,9,454,0.0,4086.0,2286.61,1799.39,Cash,Standard,Low
30605,2024-02-02,2024,Q1,Feb,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Retail,Small Business,26-35,11,209,0.1,2069.1,1533.19,535.91,Bank Transfer,Same-Day,Low
30606,2024-03-15,2024,Q1,Mar,South,Georgia,Atlanta,Electronics,Laptop,UltraBook Pro,Retail,Consumer,26-35,3,994,0.15,2534.7,1746.6,788.1,Cash,Express,Medium
30607,2024-06-21,2024,Q2,Jun,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Consumer,18-25,4,886,0.0,3544.0,2139.17,1404.83,Bank Transfer,Express,Critical
30608,2024-01-07,2024,Q1,Jan,Midwest,Ohio,Columbus,Accessories,Headphones,SoundMax,Distributor,Small Business,50+,1,552,0.1,496.8,286.85,209.95,Bank Transfer,Same-Day,High
30609,2024-06-09,2024,Q2,Jun,Midwest,Ohio,Columbus,Electronics,Tablet,Tab Elite,Retail,Consumer,18-25,7,1011,0.1,6369.3,4590.22,1779.08,Digital Wallet,Same-Day,Medium
30610,2024-01-04,2024,Q1,Jan,South,Texas,Dallas,Furniture,Cabinet,StoragePlus,Distributor,Corporate,26-35,6,801,0.15,4085.1,2964.56,1120.54,Card,Standard,Medium
30611,2024-12-10,2024,Q4,Dec,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Online,Corporate,36-50,4,144,0.1,518.4,314.59,203.81,Bank Transfer,Same-Day,High
30612,2024-07-30,2024,Q3,Jul,Midwest,Ohio,Columbus,Accessories,Mouse,ClickPro,Online,Corporate,26-35,12,222,0.05,2530.8,1715.86,814.94,Digital Wallet,Same-Day,Low
30613,2024-11-30,2024,Q4,Nov,West,Washington,Seattle,Electronics,Phone,Galaxy Max,Online,Corporate,18-25,6,925,0.1,4995.0,3549.58,1445.42,Digital Wallet,Express,High
30614,2024-03-21,2024,Q1,Mar,Midwest,Ohio,Columbus,Furniture,Cabinet,StoragePlus,Distributor,Corporate,26-35,5,112,0.05,532.0,344.4,187.6,Digital Wallet,Express,Medium
30615,2024-08-31,2024,Q3,Aug,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Distributor,Corporate,36-50,9,973,0.15,7443.45,5209.46,2233.99,Bank Transfer,Express,Medium
30616,2024-11-19,2024,Q4,Nov,West,California,Los Angeles,Electronics,Laptop,UltraBook Pro,Retail,Consumer,18-25,8,844,0.1,6076.8,4332.13,1744.67,Bank Transfer,Standard,Low
30617,2024-10-14,2024,Q4,Oct,Northeast,New York,New York,Electronics,Phone,Galaxy Max,Online,Consumer,26-35,7,693,0.0,4851.0,3346.79,1504.21,Cash,Express,High
30618,2024-05-19,2024,Q2,May,West,Colorado,Denver,Electronics,Laptop,UltraBook Pro,Online,Small Business,36-50,1,118,0.1,106.2,65.09,41.11,Digital Wallet,Express,Low
30619,2024-12-07,2024,Q4,Dec,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Online,Consumer,18-25,14,149,0.0,2086.0,1164.86,921.14,Digital Wallet,Same-Day,Low
30620,2024-06-02,2024,Q2,Jun,Northeast,New York,New York,Electronics,Tablet,Tab Elite,Retail,Small Business,36-50,15,804,0.05,11457.0,6706.92,4750.08,Bank Transfer,Express,Critical
30621,2024-01-11,2024,Q1,Jan,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Distributor,Small Business,26-35,15,286,0.0,4290.0,2735.46,1554.54,Bank Transfer,Express,Medium
30622,2024-12-06,2024,Q4,Dec,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Retail,Corporate,36-50,13,262,0.1,3065.4,2177.57,887.83,Card,Express,High
30623,2024-07-21,2024,Q3,Jul,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Online,Corporate,18-25,2,429,0.1,772.2,566.12,206.08,Digital Wallet,Express,High
30624,2024-07-08,2024,Q3,Jul,West,Washington,Seattle,Furniture,Desk,WorkDesk Pro,Retail,Small Business,26-35,4,445,0.0,1780.0,1105.12,674.88,Cash,Same-Day,Critical
30625,2024-02-10,2024,Q1,Feb,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,36-50,14,113,0.1,1423.8,859.8,564.0,Bank Transfer,Same-Day,Low
30626,2024-07-15,2024,Q3,Jul,Midwest,Illinois,Chicago,Furniture,Chair,ComfortSeat,Online,Consumer,50+,5,1039,0.05,4935.25,2720.59,2214.66,Cash,Standard,High
30627,2024-01-08,2024,Q1,Jan,West,Washington,Seattle,Furniture,Cabinet,StoragePlus,Retail,Small Business,36-50,13,264,0.0,3432.0,1897.82,1534.18,Bank Transfer,Express,Low
30628,2024-08-01,2024,Q3,Aug,Midwest,Michigan,Detroit,Accessories,Mouse,ClickPro,Online,Small Business,50+,5,548,0.15,2329.0,1709.48,619.52,Digital Wallet,Same-Day,Medium
30629,2024-08-10,2024,Q3,Aug,West,California,Los Angeles,Accessories,Headphones,SoundMax,Retail,Consumer,26-35,14,847,0.0,11858.0,8011.03,3846.97,Bank Transfer,Express,Low
30630,2024-10-24,2024,Q4,Oct,South,Georgia,Atlanta,Electronics,Tablet,Tab Elite,Online,Consumer,18-25,8,264,0.05,2006.4,1315.43,690.97,Bank Transfer,Same-Day,Low
30631,2024-09-18,2024,Q3,Sep,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Retail,Consumer,50+,11,1157,0.05,12090.65,8598.28,3492.37,Digital Wallet,Same-Day,Medium
30632,2024-12-07,2024,Q4,Dec,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Distributor,Consumer,26-35,10,289,0.15,2456.5,1568.27,888.23,Digital Wallet,Express,High
30633,2024-08-27,2024,Q3,Aug,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Consumer,18-25,14,233,0.0,3262.0,2353.87,908.13,Bank Transfer,Express,High
30634,2024-04-10,2024,Q2,Apr,West,California,Los Angeles,Furniture,Chair,ComfortSeat,Distributor,Corporate,26-35,1,484,0.0,484.0,332.96,151.04,Bank Transfer,Express,Medium
30635,2024-12-27,2024,Q4,Dec,Midwest,Michigan,Detroit,Electronics,Laptop,UltraBook Pro,Online,Corporate,26-35,15,124,0.0,1860.0,1299.18,560.82,Bank Transfer,Express,Medium
30636,2024-06-15,2024,Q2,Jun,South,Georgia,Atlanta,Furniture,Chair,ComfortSeat,Online,Consumer,26-35,13,827,0.05,10213.45,6332.61,3880.84,Bank Transfer,Same-Day,High
30637,2024-08-15,2024,Q3,Aug,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,50+,4,382,0.15,1298.8,958.3,340.5,Cash,Express,High
30638,2024-03-16,2024,Q1,Mar,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Online,Corporate,18-25,7,415,0.15,2469.25,1535.93,933.32,Digital Wallet,Standard,Critical
30639,2024-03-05,2024,Q1,Mar,South,Georgia,Atlanta,Electronics,Phone,Galaxy Max,Distributor,Consumer,26-35,14,902,0.0,12628.0,8957.2,3670.8,Bank Transfer,Standard,Medium
30640,2024-11-19,2024,Q4,Nov,Midwest,Michigan,Detroit,Accessories,Keyboard,KeyPro,Retail,Consumer,26-35,1,648,0.1,583.2,355.92,227.28,Cash,Same-Day,High
30641,2024-07-23,2024,Q3,Jul,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Online,Consumer,26-35,4,466,0.05,1770.8,1033.51,737.29,Digital Wallet,Express,Critical
30642,2024-01-01,2024,Q1,Jan,Midwest,Illinois,Chicago,Accessories,Keyboard,KeyPro,Retail,Corporate,26-35,8,252,0.1,1814.4,1233.71,580.69,Card,Express,Medium
30643,2024-03-24,2024,Q1,Mar,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Distributor,Corporate,18-25,4,794,0.0,3176.0,2100.43,1075.57,Card,Express,Medium
30644,2024-06-15,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Online,Corporate,26-35,5,644,0.1,2898.0,2001.29,896.71,Bank Transfer,Same-Day,High
30645,2024-05-19,2024,Q2,May,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Distributor,Consumer,18-25,15,650,0.0,9750.0,5757.71,3992.29,Cash,Same-Day,High
30646,2024-08-07,2024,Q3,Aug,West,Washington,Seattle,Electronics,Laptop,UltraBook Pro,Retail,Small Business,50+,2,932,0.05,1770.8,1241.44,529.36,Cash,Standard,High
30647,2024-01-28,2024,Q1,Jan,West,Colorado,Denver,Accessories,Headphones,SoundMax,Distributor,Small Business,36-50,3,793,0.05,2260.05,1543.24,716.81,Card,Express,Low
30648,2024-12-01,2024,Q4,Dec,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Distributor,Corporate,36-50,12,325,0.1,3510.0,2462.49,1047.51,Digital Wallet,Express,Critical
30649,2024-08-15,2024,Q3,Aug,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Distributor,Consumer,36-50,14,781,0.0,10934.0,6642.41,4291.59,Cash,Same-Day,Low
30650,2024-03-15,2024,Q1,Mar,Midwest,Michigan,Detroit,Accessories,Headphones,SoundMax,Distributor,Small Business,50+,12,190,0.05,2166.0,1281.6,884.4,Digital Wallet,Same-Day,Critical
30651,2024-02-03,2024,Q1,Feb,West,Colorado,Denver,Furniture,Chair,ComfortSeat,Online,Consumer,18-25,15,612,0.0,9180.0,5668.83,3511.17,Cash,Standard,Low
30652,2024-12-25,2024,Q4,Dec,Northeast,Pennsylvania,Philadelphia,Electronics,Laptop,UltraBook Pro,Online,Small Business,26-35,13,658,0.15,7270.9,4713.2,2557.7,Card,Express,High
30653,2024-06-13,2024,Q2,Jun,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,18-25,12,51,0.1,550.8,317.43,233.37,Bank Transfer,Standard,Critical
30654,2024-06-10,2024,Q2,Jun,Midwest,Illinois,Chicago,Accessories,Mouse,ClickPro,Online,Corporate,50+,6,85,0.05,484.5,348.92,135.58,Bank Transfer,Express,Medium
30655,2024-06-16,2024,Q2,Jun,Northeast,Massachusetts,Boston,Electronics,Tablet,Tab Elite,Distributor,Consumer,50+,8,449,0.15,3053.2,1832.35,1220.85,Bank Transfer,Express,High
30656,2024-12-03,2024,Q4,Dec,South,Texas,Dallas,Furniture,Chair,ComfortSeat,Distributor,Consumer,36-50,13,498,0.0,6474.0,4221.34,2252.66,Bank Transfer,Standard,Critical
30657,2024-08-11,2024,Q3,Aug,Northeast,New York,New York,Accessories,Keyboard,KeyPro,Retail,Small Business,26-35,7,849,0.0,5943.0,3776.85,2166.15,Bank Transfer,Standard,Medium
30658,2024-06-21,2024,Q2,Jun,Northeast,Pennsylvania,Philadelphia,Accessories,Keyboard,KeyPro,Online,Consumer,26-35,8,1046,0.05,7949.6,4531.15,3418.45,Digital Wallet,Same-Day,Low
30659,2024-03-24,2024,Q1,Mar,Midwest,Illinois,Chicago,Accessories,Headphones,SoundMax,Retail,Corporate,50+,10,887,0.05,8426.5,6230.91,2195.59,Card,Same-Day,Low
30660,2024-08-22,2024,Q3,Aug,West,Colorado,Denver,Accessories,Headphones,SoundMax,Online,Small Business,36-50,11,458,0.15,4282.3,2887.66,1394.64,Cash,Express,Low
30661,2024-08-08,2024,Q3,Aug,Midwest,Michigan,Detroit,Electronics,Tablet,Tab Elite,Online,Small Business,36-50,8,383,0.0,3064.0,2069.0,995.0,Cash,Same-Day,High
30662,2024-05-20,2024,Q2,May,Northeast,New York,New York,Electronics,Laptop,UltraBook Pro,Online,Corporate,36-50,11,1002,0.05,10470.9,6401.99,4068.91,Card,Same-Day,Low
30663,2024-10-14,2024,Q4,Oct,Northeast,Massachusetts,Boston,Furniture,Cabinet,StoragePlus,Distributor,Consumer,50+,4,114,0.05,433.2,271.38,161.82,Digital Wallet,Express,Low
30664,2024-06-19,2024,Q2,Jun,Northeast,New York,New York,Furniture,Cabinet,StoragePlus,Distributor,Small Business,18-25,9,679,0.1,5499.9,3874.44,1625.46,Cash,Express,Critical
30665,2024-07-30,2024,Q3,Jul,South,Georgia,Atlanta,Accessories,Headphones,SoundMax,Retail,Small Business,26-35,1,217,0.15,184.45,135.14,49.31,Cash,Standard,Medium
30666,2024-04-17,2024,Q2,Apr,South,Florida,Miami,Electronics,Phone,Galaxy Max,Retail,Corporate,50+,2,963,0.0,1926.0,1101.11,824.89,Bank Transfer,Express,Low
30667,2024-07-27,2024,Q3,Jul,Northeast,New York,New York,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,36-50,7,798,0.0,5586.0,3947.99,1638.01,Card,Standard,Medium
30668,2024-01-20,2024,Q1,Jan,Midwest,Michigan,Detroit,Furniture,Chair,ComfortSeat,Distributor,Corporate,50+,3,1139,0.15,2904.45,1662.2,1242.25,Digital Wallet,Standard,Low
30669,2024-01-09,2024,Q1,Jan,South,Texas,Dallas,Electronics,Laptop,UltraBook Pro,Distributor,Small Business,50+,10,990,0.1,8910.0,6313.03,2596.97,Cash,Same-Day,Critical
30670,2024-08-30,2024,Q3,Aug,South,Texas,Dallas,Accessories,Keyboard,KeyPro,Online,Consumer,50+,1,1000,0.15,850.0,572.53,277.47,Card,Standard,Low
30671,2024-07-07,2024,Q3,Jul,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Distributor,Small Business,36-50,15,113,0.1,1525.5,969.56,555.94,Digital Wallet,Same-Day,Low
30672,2024-08-27,2024,Q3,Aug,Midwest,Ohio,Columbus,Electronics,Phone,Galaxy Max,Online,Small Business,50+,8,1173,0.1,8445.6,6202.87,2242.73,Digital Wallet,Same-Day,Medium
30673,2024-03-20,2024,Q1,Mar,Northeast,New York,New York,Accessories,Headphones,SoundMax,Retail,Corporate,36-50,5,478,0.15,2031.5,1418.52,612.98,Cash,Same-Day,Medium
30674,2024-07-16,2024,Q3,Jul,South,Florida,Miami,Electronics,Phone,Galaxy Max,Retail,Corporate,36-50,10,416,0.05,3952.0,2336.26,1615.74,Digital Wallet,Express,Medium
30675,2024-05-24,2024,Q2,May,Midwest,Ohio,Columbus,Electronics,Laptop,UltraBook Pro,Distributor,Corporate,26-35,3,1077,0.0,3231.0,1921.56,1309.44,Bank Transfer,Standard,High
30676,2024-01-07,2024,Q1,Jan,Northeast,Pennsylvania,Philadelphia,Furniture,Cabinet,StoragePlus,Retail,Consumer,50+,11,502,0.0,5522.0,3872.01,1649.99,Card,Same-Day,Low
30677,2024-01-28,2024,Q1,Jan,South,Florida,Miami,Electronics,Laptop,UltraBook Pro,Retail,Consumer,50+,2,158,0.0,316.0,194.68,121.32,Cash,Same-Day,Medium
30678,2024-02-29,2024,Q1,Feb,Northeast,Pennsylvania,Philadelphia,Furniture,Desk,WorkDesk Pro,Retail,Consumer,36-50,2,141,0.1,253.8,141.05,112.75,Card,Express,Critical
30679,2024-07-11,2024,Q3,Jul,Northeast,Massachusetts,Boston,Accessories,Headphones,SoundMax,Retail,Corporate,36-50,9,120,0.15,918.0,638.89,279.11,Cash,Standard,Low
30680,2024-04-12,2024,Q2,Apr,Northeast,Pennsylvania,Philadelphia,Accessories,Mouse,ClickPro,Retail,Small Business,36-50,11,655,0.0,7205.0,5176.05,2028.95,Cash,Same-Day,High
30681,2024-11-14,2024,Q4,Nov,Midwest,Ohio,Columbus,Accessories,Keyboard,KeyPro,Online,Small Business,36-50,15,289,0.1,3901.5,2490.19,1411.31,Bank Transfer,Standard,Medium
30682,2024-09-07,2024,Q3,Sep,South,Georgia,Atlanta,Accessories,Mouse,ClickPro,Retail,Consumer,26-35,12,638,0.1,6890.4,5159.48,1730.92,Cash,Express,High
30683,2024-07-23,2024,Q3,Jul,Northeast,Massachusetts,Boston,Electronics,Phone,Galaxy Max,Retail,Consumer,26-35,9,1040,0.15,7956.0,5154.11,2801.89,Cash,Express,High
30684,2024-09-16,2024,Q3,Sep,West,Colorado,Denver,Electronics,Tablet,Tab Elite,Online,Small Business,36-50,13,726,0.0,9438.0,5879.86,3558.14,Bank Transfer,Same-Day,Medium
30685,2024-08-22,2024,Q3,Aug,Northeast,Massachusetts,Boston,Accessories,Keyboard,KeyPro,Online,Corporate,26-35,10,825,0.1,7425.0,5464.78,1960.22,Cash,Same-Day,Low
30686,2024-11-28,2024,Q4,Nov,West,Colorado,Denver,Furniture,Desk,WorkDesk Pro,Distributor,Corporate,50+,5,643,0.0,3215.0,2205.66,1009.34,Digital Wallet,Same-Day,Critical
30687,2024-04-13,2024,Q2,Apr,West,California,Los Angeles,Furniture,Desk,WorkDesk Pro,Retail,Consumer,18-25,1,752,0.15,639.2,460.26,178.94,Card,Express,High
30688,2024-01-01,2024,Q1,Jan,South,Texas,Dallas,Accessories,Headphones,SoundMax,Retail,Consumer,18-25,5,259,0.05,1230.25,809.02,421.23,Digital Wallet,Express,High
30689,2024-01-22,2024,Q1,Jan,South,Texas,Dallas,Electronics,Tablet,Tab Elite,Distributor,Corporate,26-35,7,433,0.1,2727.9,1973.42,754.48,Cash,Express,Low
30690,2024-06-23,2024,Q2,Jun,West,Colorado,Denver,Accessories,Headphones,SoundMax,Online,Corporate,36-50,1,703,0.05,667.85,472.31,195.54,Cash,Same-Day,Low
30691,2024-09-25,2024,Q3,Sep,Midwest,Illinois,Chicago,Electronics,Phone,Galaxy Max,Retail,Small Business,26-35,9,330,0.05,2821.5,1988.38,833.12,Card,Standard,High
