Order ID,Date,Year,Quarter,Month,Region,Country,State,City,Sales Channel,Customer Segment,Category,Subcategory,Product Name,Sales Rep,Units Sold,Unit Price,Discount,Revenue,Cost,Profit,Payment Method
10576,17/01/2024,2024,Q1,Jan,Midwest,USA,Illinois,Chicago,Retail,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,1,977,0,977,720.65,256.35,Digital Wallet
10577,20/06/2024,2024,Q2,Jun,Midwest,USA,Michigan,Detroit,Online,Corporate,Accessories,Headphones,SoundMax,Michael Brown,4,144,0.05,547.2,313.6,233.6,Transfer
10578,24/12/2024,2024,Q4,Dec,West,USA,Washington,Seattle,Distributor,Corporate,Electronics,Phone,Galaxy Max,Michael Brown,19,808,0.15,13049.2,7474.44,5574.76,Cash
10579,31/05/2024,2024,Q2,May,Northeast,USA,Massachusetts,Boston,Retail,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,20,950,0.1,17100,11902.91,5197.09,Cash
10580,31/03/2024,2024,Q1,Mar,South,USA,Georgia,Atlanta,Online,Small Business,Furniture,Desk,WorkDesk Pro,Emily Carter,6,357,0.15,1820.7,1013.69,807.01,Cash
10581,20/07/2024,2024,Q3,Jul,Northeast,USA,New York,New York,Distributor,Corporate,Electronics,Phone,Galaxy Max,Sarah Lopez,6,617,0.15,3146.7,2343.71,802.99,Transfer
10582,29/10/2024,2024,Q4,Oct,Midwest,USA,Ohio,Columbus,Retail,Corporate,Accessories,Keyboard,KeyPro,David Clark,5,736,0.05,3496,2029.04,1466.96,Card
10583,16/03/2024,2024,Q1,Mar,South,USA,Texas,Dallas,Online,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,11,1075,0.05,11233.75,8244.48,2989.27,Transfer
10584,29/02/2024,2024,Q1,Feb,West,USA,Colorado,Denver,Online,Corporate,Electronics,Tablet,Tab Elite,David Clark,9,63,0,567,399.22,167.78,Cash
10585,03/07/2024,2024,Q3,Jul,Northeast,USA,New York,New York,Distributor,Corporate,Furniture,Chair,ComfortSeat,John Miller,16,883,0.15,12008.8,8640.18,3368.62,Digital Wallet
10586,30/07/2024,2024,Q3,Jul,Northeast,USA,Massachusetts,Boston,Online,Corporate,Electronics,Phone,Galaxy Max,Sarah Lopez,17,993,0.1,15192.9,9394.96,5797.94,Digital Wallet
10587,04/02/2024,2024,Q1,Feb,West,USA,Colorado,Denver,Online,Corporate,Furniture,Chair,ComfortSeat,Jessica Lee,7,1151,0.1,7251.3,4277.28,2974.02,Card
10588,21/05/2024,2024,Q2,May,West,USA,Washington,Seattle,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Emily Carter,18,1054,0.1,17074.8,9731.43,7343.37,Cash
10589,06/02/2024,2024,Q1,Feb,Northeast,USA,Pennsylvania,Philadelphia,Retail,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,6,455,0.1,2457,1836.21,620.79,Cash
10590,03/04/2024,2024,Q2,Apr,South,USA,Florida,Miami,Distributor,Consumer,Accessories,Keyboard,KeyPro,David Clark,19,1084,0.15,17506.6,12175.91,5330.69,Digital Wallet
10591,31/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Retail,Consumer,Furniture,Desk,WorkDesk Pro,David Clark,5,641,0.05,3044.75,2245.5,799.25,Card
10592,26/02/2024,2024,Q1,Feb,South,USA,Florida,Miami,Online,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,9,376,0.05,3214.8,2401.96,812.84,Digital Wallet
10593,10/03/2024,2024,Q1,Mar,South,USA,Florida,Miami,Retail,Consumer,Electronics,Tablet,Tab Elite,Jessica Lee,6,448,0.15,2284.8,1619.25,665.55,Transfer
10594,23/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Online,Consumer,Furniture,Desk,WorkDesk Pro,Michael Brown,8,618,0.05,4696.8,3302.58,1394.22,Transfer
10595,10/11/2024,2024,Q4,Nov,Midwest,USA,Illinois,Chicago,Online,Consumer,Electronics,Tablet,Tab Elite,David Clark,10,575,0.1,5175,2942.24,2232.76,Transfer
10596,04/10/2024,2024,Q4,Oct,South,USA,Georgia,Atlanta,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,9,1037,0,9333,6787.96,2545.04,Transfer
10597,28/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Online,Consumer,Accessories,Headphones,SoundMax,Michael Brown,20,477,0.1,8586,6199.08,2386.92,Digital Wallet
10598,15/09/2024,2024,Q3,Sep,West,USA,California,Los Angeles,Distributor,Corporate,Accessories,Headphones,SoundMax,Sarah Lopez,1,651,0.1,585.9,425.96,159.94,Transfer
10599,09/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Online,Small Business,Accessories,Headphones,SoundMax,Emily Carter,12,266,0.1,2872.8,1733.65,1139.15,Transfer
10600,13/12/2024,2024,Q4,Dec,Midwest,USA,Ohio,Columbus,Online,Consumer,Electronics,Phone,Galaxy Max,Jessica Lee,4,246,0.15,836.4,514.94,321.46,Transfer
10601,29/07/2024,2024,Q3,Jul,West,USA,Washington,Seattle,Distributor,Corporate,Electronics,Phone,Galaxy Max,John Miller,20,967,0.15,16439,10344.61,6094.39,Transfer
10602,24/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Online,Corporate,Furniture,Desk,WorkDesk Pro,Michael Brown,16,521,0.05,7919.2,4615.68,3303.52,Card
10603,20/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Retail,Small Business,Accessories,Headphones,SoundMax,Emily Carter,13,740,0,9620,5515.11,4104.89,Digital Wallet
10604,15/10/2024,2024,Q4,Oct,South,USA,Georgia,Atlanta,Online,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,14,556,0,7784,4798.94,2985.06,Cash
10605,30/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Electronics,Tablet,Tab Elite,David Clark,4,272,0.1,979.2,624.27,354.93,Digital Wallet
10606,12/10/2024,2024,Q4,Oct,West,USA,Washington,Seattle,Retail,Consumer,Furniture,Desk,WorkDesk Pro,John Miller,3,444,0,1332,942.32,389.68,Card
10607,21/03/2024,2024,Q1,Mar,South,USA,Texas,Dallas,Online,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,20,245,0.1,4410,2975.47,1434.53,Cash
10608,03/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,3,349,0.15,889.95,601.51,288.44,Digital Wallet
10609,14/02/2024,2024,Q1,Feb,Midwest,USA,Michigan,Detroit,Online,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,19,217,0.15,3504.55,2292.15,1212.4,Transfer
10610,13/12/2024,2024,Q4,Dec,Northeast,USA,Massachusetts,Boston,Distributor,Consumer,Accessories,Headphones,SoundMax,Emily Carter,9,127,0.1,1028.7,761.56,267.14,Card
10611,14/10/2024,2024,Q4,Oct,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,John Miller,20,232,0.1,4176,2937.92,1238.08,Cash
10612,09/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Corporate,Accessories,Headphones,SoundMax,John Miller,8,603,0,4824,3218.04,1605.96,Transfer
10613,10/09/2024,2024,Q3,Sep,West,USA,Washington,Seattle,Retail,Corporate,Accessories,Keyboard,KeyPro,John Miller,5,739,0.05,3510.25,2156.87,1353.38,Cash
10614,26/06/2024,2024,Q2,Jun,West,USA,Colorado,Denver,Retail,Corporate,Electronics,Tablet,Tab Elite,Michael Brown,9,1112,0.1,9007.2,5824.77,3182.43,Cash
10615,12/02/2024,2024,Q1,Feb,Midwest,USA,Michigan,Detroit,Distributor,Corporate,Electronics,Phone,Galaxy Max,Jessica Lee,10,399,0.1,3591,2616.89,974.11,Digital Wallet
10616,18/07/2024,2024,Q3,Jul,Midwest,USA,Ohio,Columbus,Online,Consumer,Electronics,Tablet,Tab Elite,Emily Carter,18,814,0,14652,9316.33,5335.67,Digital Wallet
10617,04/06/2024,2024,Q2,Jun,Northeast,USA,Massachusetts,Boston,Online,Corporate,Electronics,Phone,Galaxy Max,David Clark,17,678,0.15,9797.1,6492.75,3304.35,Digital Wallet
10618,23/07/2024,2024,Q3,Jul,South,USA,Georgia,Atlanta,Retail,Small Business,Electronics,Tablet,Tab Elite,Emily Carter,13,1086,0,14118,8613.61,5504.39,Transfer
10619,13/01/2024,2024,Q1,Jan,South,USA,Texas,Dallas,Distributor,Corporate,Accessories,Keyboard,KeyPro,John Miller,17,284,0.05,4586.6,3117.07,1469.53,Transfer
10620,27/03/2024,2024,Q1,Mar,West,USA,California,Los Angeles,Distributor,Corporate,Furniture,Chair,ComfortSeat,Jessica Lee,10,114,0.15,969,639.56,329.44,Card
10621,28/03/2024,2024,Q1,Mar,Midwest,USA,Ohio,Columbus,Retail,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,13,590,0.1,6903,4295.91,2607.09,Card
10622,24/08/2024,2024,Q3,Aug,West,USA,Washington,Seattle,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,4,468,0.05,1778.4,1232.28,546.12,Cash
10623,22/08/2024,2024,Q3,Aug,South,USA,Florida,Miami,Online,Small Business,Electronics,Tablet,Tab Elite,Michael Brown,11,999,0.1,9890.1,5510.93,4379.17,Cash
10624,10/09/2024,2024,Q3,Sep,Northeast,USA,Massachusetts,Boston,Online,Corporate,Electronics,Laptop,UltraBook Pro,David Clark,5,924,0.05,4389,2644.65,1744.35,Cash
10625,22/03/2024,2024,Q1,Mar,Midwest,USA,Illinois,Chicago,Online,Small Business,Accessories,Headphones,SoundMax,David Clark,3,1080,0.15,2754,1516.8,1237.2,Transfer
10626,15/02/2024,2024,Q1,Feb,West,USA,Colorado,Denver,Retail,Small Business,Electronics,Laptop,UltraBook Pro,David Clark,9,71,0.05,607.05,389.7,217.35,Card
10627,07/03/2024,2024,Q1,Mar,Midwest,USA,Michigan,Detroit,Online,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,8,511,0.15,3474.8,1960.77,1514.03,Transfer
10628,28/07/2024,2024,Q3,Jul,Northeast,USA,Massachusetts,Boston,Retail,Consumer,Furniture,Chair,ComfortSeat,David Clark,7,285,0,1995,1157.39,837.61,Digital Wallet
10629,08/02/2024,2024,Q1,Feb,Midwest,USA,Ohio,Columbus,Distributor,Consumer,Accessories,Keyboard,KeyPro,John Miller,18,193,0,3474,2044.45,1429.55,Cash
10630,22/11/2024,2024,Q4,Nov,West,USA,Washington,Seattle,Retail,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,1,509,0,509,285.97,223.03,Card
10631,13/12/2024,2024,Q4,Dec,South,USA,Florida,Miami,Distributor,Consumer,Furniture,Desk,WorkDesk Pro,David Clark,15,883,0.15,11258.25,8173.01,3085.24,Digital Wallet
10632,18/09/2024,2024,Q3,Sep,Midwest,USA,Michigan,Detroit,Retail,Small Business,Accessories,Keyboard,KeyPro,Jessica Lee,3,757,0.1,2043.9,1185.19,858.71,Card
10633,18/08/2024,2024,Q3,Aug,South,USA,Florida,Miami,Retail,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,9,229,0.05,1957.95,1426.18,531.77,Digital Wallet
10634,09/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Distributor,Consumer,Electronics,Phone,Galaxy Max,John Miller,16,333,0,5328,3931.07,1396.93,Transfer
10635,05/10/2024,2024,Q4,Oct,South,USA,Georgia,Atlanta,Online,Consumer,Furniture,Desk,WorkDesk Pro,John Miller,12,847,0.1,9147.6,5134.75,4012.85,Card
10636,06/05/2024,2024,Q2,May,Northeast,USA,Pennsylvania,Philadelphia,Online,Consumer,Accessories,Headphones,SoundMax,Jessica Lee,6,556,0.05,3169.2,2071.63,1097.57,Card
10637,24/09/2024,2024,Q3,Sep,South,USA,Florida,Miami,Online,Consumer,Accessories,Headphones,SoundMax,David Clark,13,794,0.1,9289.8,6676.65,2613.15,Card
10638,16/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Retail,Small Business,Accessories,Headphones,SoundMax,John Miller,12,905,0,10860,7321.96,3538.04,Digital Wallet
10639,22/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Online,Corporate,Furniture,Chair,ComfortSeat,Emily Carter,12,547,0.05,6235.8,3712.02,2523.78,Transfer
10640,07/03/2024,2024,Q1,Mar,South,USA,Georgia,Atlanta,Online,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,19,1070,0.05,19313.5,14437.14,4876.36,Transfer
10641,19/06/2024,2024,Q2,Jun,South,USA,Florida,Miami,Retail,Consumer,Accessories,Keyboard,KeyPro,Emily Carter,2,1054,0.1,1897.2,1332.7,564.5,Digital Wallet
10642,03/05/2024,2024,Q2,May,Northeast,USA,New York,New York,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,2,962,0.15,1635.4,901.4,734,Cash
10643,02/06/2024,2024,Q2,Jun,West,USA,California,Los Angeles,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Sarah Lopez,5,751,0,3755,2498.86,1256.14,Digital Wallet
10644,19/09/2024,2024,Q3,Sep,Northeast,USA,New York,New York,Distributor,Small Business,Accessories,Headphones,SoundMax,Emily Carter,4,1023,0,4092,2440.24,1651.76,Transfer
10645,14/09/2024,2024,Q3,Sep,South,USA,Georgia,Atlanta,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,John Miller,19,678,0.1,11593.8,7854.88,3738.92,Transfer
10646,23/10/2024,2024,Q4,Oct,Midwest,USA,Ohio,Columbus,Retail,Consumer,Electronics,Phone,Galaxy Max,Michael Brown,1,78,0,78,53.89,24.11,Card
10647,25/03/2024,2024,Q1,Mar,West,USA,California,Los Angeles,Distributor,Corporate,Electronics,Laptop,UltraBook Pro,Jessica Lee,2,1182,0.15,2009.4,1385.32,624.08,Card
10648,18/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Online,Corporate,Accessories,Headphones,SoundMax,Sarah Lopez,4,774,0.15,2631.6,1815.48,816.12,Cash
10649,19/12/2024,2024,Q4,Dec,Northeast,USA,New York,New York,Retail,Consumer,Furniture,Chair,ComfortSeat,Jessica Lee,1,595,0.1,535.5,296.65,238.85,Transfer
10650,28/12/2024,2024,Q4,Dec,South,USA,Georgia,Atlanta,Retail,Consumer,Accessories,Keyboard,KeyPro,Jessica Lee,12,667,0.15,6803.4,4680.45,2122.95,Cash
10651,06/06/2024,2024,Q2,Jun,Midwest,USA,Michigan,Detroit,Online,Small Business,Furniture,Chair,ComfortSeat,John Miller,7,604,0.05,4016.6,2508.89,1507.71,Digital Wallet
10652,08/01/2024,2024,Q1,Jan,West,USA,Colorado,Denver,Retail,Corporate,Furniture,Desk,WorkDesk Pro,John Miller,1,464,0,464,312.85,151.15,Card
10653,25/02/2024,2024,Q1,Feb,South,USA,Florida,Miami,Retail,Consumer,Electronics,Tablet,Tab Elite,David Clark,12,767,0,9204,5846.66,3357.34,Digital Wallet
10654,07/08/2024,2024,Q3,Aug,South,USA,Florida,Miami,Distributor,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,2,685,0.15,1164.5,669.95,494.55,Card
10655,05/08/2024,2024,Q3,Aug,Midwest,USA,Ohio,Columbus,Retail,Small Business,Electronics,Tablet,Tab Elite,David Clark,8,479,0.05,3640.4,2404.85,1235.55,Transfer
10656,27/07/2024,2024,Q3,Jul,South,USA,Texas,Dallas,Online,Consumer,Accessories,Keyboard,KeyPro,Jessica Lee,3,214,0.15,545.7,404.34,141.36,Cash
10657,01/07/2024,2024,Q3,Jul,West,USA,California,Los Angeles,Distributor,Consumer,Furniture,Desk,WorkDesk Pro,Michael Brown,16,1129,0.15,15354.4,10273.13,5081.27,Transfer
10658,18/12/2024,2024,Q4,Dec,Midwest,USA,Michigan,Detroit,Online,Small Business,Electronics,Phone,Galaxy Max,David Clark,2,400,0,800,549.92,250.08,Digital Wallet
10659,06/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Consumer,Accessories,Headphones,SoundMax,Emily Carter,10,772,0,7720,5371.57,2348.43,Digital Wallet
10660,04/05/2024,2024,Q2,May,South,USA,Florida,Miami,Online,Corporate,Electronics,Phone,Galaxy Max,Michael Brown,20,546,0.15,9282,5353.51,3928.49,Transfer
10661,08/11/2024,2024,Q4,Nov,West,USA,Washington,Seattle,Distributor,Consumer,Furniture,Chair,ComfortSeat,Michael Brown,14,868,0.05,11544.4,6559.32,4985.08,Digital Wallet
10662,03/05/2024,2024,Q2,May,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Electronics,Tablet,Tab Elite,Jessica Lee,20,300,0.15,5100,3532.08,1567.92,Card
10663,03/03/2024,2024,Q1,Mar,West,USA,Colorado,Denver,Distributor,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,16,925,0.05,14060,9031.86,5028.14,Transfer
10664,13/02/2024,2024,Q1,Feb,Northeast,USA,Massachusetts,Boston,Online,Consumer,Accessories,Keyboard,KeyPro,Emily Carter,3,732,0.15,1866.6,1343.09,523.51,Cash
10665,17/07/2024,2024,Q3,Jul,West,USA,Colorado,Denver,Distributor,Corporate,Accessories,Headphones,SoundMax,John Miller,19,613,0.05,11064.65,8045.66,3018.99,Digital Wallet
10666,21/11/2024,2024,Q4,Nov,South,USA,Texas,Dallas,Distributor,Consumer,Electronics,Tablet,Tab Elite,Sarah Lopez,6,288,0.1,1555.2,1009.72,545.48,Cash
10667,24/04/2024,2024,Q2,Apr,Midwest,USA,Ohio,Columbus,Online,Small Business,Furniture,Chair,ComfortSeat,Jessica Lee,16,172,0,2752,2047.99,704.01,Digital Wallet
10668,29/11/2024,2024,Q4,Nov,Midwest,USA,Illinois,Chicago,Distributor,Small Business,Electronics,Tablet,Tab Elite,Emily Carter,6,847,0.15,4319.7,2786.4,1533.3,Transfer
10669,30/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Distributor,Small Business,Accessories,Headphones,SoundMax,David Clark,8,275,0,2200,1420.91,779.09,Card
10670,29/11/2024,2024,Q4,Nov,Midwest,USA,Ohio,Columbus,Retail,Consumer,Accessories,Keyboard,KeyPro,David Clark,19,744,0,14136,8098.32,6037.68,Transfer
10671,27/11/2024,2024,Q4,Nov,Midwest,USA,Michigan,Detroit,Distributor,Corporate,Electronics,Phone,Galaxy Max,Emily Carter,17,896,0.1,13708.8,8761.23,4947.57,Digital Wallet
10672,15/07/2024,2024,Q3,Jul,West,USA,California,Los Angeles,Online,Small Business,Electronics,Tablet,Tab Elite,David Clark,1,171,0.05,162.45,108.38,54.07,Card
10673,25/04/2024,2024,Q2,Apr,Northeast,USA,New York,New York,Online,Consumer,Electronics,Laptop,UltraBook Pro,David Clark,10,580,0.15,4930,2727.73,2202.27,Transfer
10674,16/05/2024,2024,Q2,May,Northeast,USA,Massachusetts,Boston,Online,Corporate,Accessories,Headphones,SoundMax,Emily Carter,14,124,0,1736,1015.45,720.55,Cash
10675,30/03/2024,2024,Q1,Mar,Northeast,USA,New York,New York,Online,Corporate,Electronics,Phone,Galaxy Max,Emily Carter,12,706,0,8472,4941.47,3530.53,Digital Wallet
10676,23/04/2024,2024,Q2,Apr,West,USA,Colorado,Denver,Distributor,Consumer,Electronics,Tablet,Tab Elite,John Miller,8,341,0,2728,1763.07,964.93,Cash
10677,06/09/2024,2024,Q3,Sep,Midwest,USA,Illinois,Chicago,Distributor,Consumer,Accessories,Headphones,SoundMax,Sarah Lopez,3,368,0.1,993.6,592.1,401.5,Transfer
10678,01/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Jessica Lee,18,518,0.1,8391.6,5809.05,2582.55,Transfer
10679,21/01/2024,2024,Q1,Jan,West,USA,Washington,Seattle,Distributor,Corporate,Furniture,Chair,ComfortSeat,David Clark,3,1189,0.15,3031.95,1888.52,1143.43,Cash
10680,21/01/2024,2024,Q1,Jan,Northeast,USA,Massachusetts,Boston,Distributor,Consumer,Electronics,Laptop,UltraBook Pro,Emily Carter,10,256,0.15,2176,1483.62,692.38,Cash
10681,12/01/2024,2024,Q1,Jan,South,USA,Georgia,Atlanta,Online,Consumer,Electronics,Tablet,Tab Elite,David Clark,8,668,0,5344,3012.27,2331.73,Transfer
10682,21/01/2024,2024,Q1,Jan,South,USA,Georgia,Atlanta,Online,Small Business,Furniture,Chair,ComfortSeat,Emily Carter,12,681,0.05,7763.4,5646.01,2117.39,Digital Wallet
10683,21/04/2024,2024,Q2,Apr,South,USA,Texas,Dallas,Distributor,Consumer,Furniture,Desk,WorkDesk Pro,Jessica Lee,18,384,0.05,6566.4,4078.29,2488.11,Transfer
10684,20/09/2024,2024,Q3,Sep,Northeast,USA,Pennsylvania,Philadelphia,Distributor,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,6,276,0.1,1490.4,866.06,624.34,Transfer
10685,18/10/2024,2024,Q4,Oct,South,USA,Texas,Dallas,Distributor,Small Business,Furniture,Desk,WorkDesk Pro,Jessica Lee,9,1161,0.05,9926.55,5512.63,4413.92,Cash
10686,21/12/2024,2024,Q4,Dec,Midwest,USA,Illinois,Chicago,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Michael Brown,15,488,0.05,6954,4992.27,1961.73,Card
10687,18/10/2024,2024,Q4,Oct,West,USA,California,Los Angeles,Online,Consumer,Electronics,Phone,Galaxy Max,David Clark,5,939,0.15,3990.75,2747.72,1243.03,Cash
10688,05/03/2024,2024,Q1,Mar,Midwest,USA,Illinois,Chicago,Retail,Small Business,Electronics,Phone,Galaxy Max,John Miller,10,648,0.1,5832,4059.42,1772.58,Cash
10689,20/09/2024,2024,Q3,Sep,South,USA,Texas,Dallas,Retail,Consumer,Accessories,Keyboard,KeyPro,Michael Brown,7,332,0,2324,1593.77,730.23,Transfer
10690,14/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Corporate,Electronics,Phone,Galaxy Max,John Miller,6,828,0,4968,3061.04,1906.96,Card
10691,02/01/2024,2024,Q1,Jan,Midwest,USA,Michigan,Detroit,Distributor,Consumer,Electronics,Laptop,UltraBook Pro,John Miller,17,908,0.05,14664.2,8827.41,5836.79,Transfer
10692,30/01/2024,2024,Q1,Jan,South,USA,Georgia,Atlanta,Distributor,Small Business,Electronics,Laptop,UltraBook Pro,Emily Carter,14,308,0,4312,3018.34,1293.66,Digital Wallet
10693,14/03/2024,2024,Q1,Mar,West,USA,California,Los Angeles,Retail,Corporate,Accessories,Headphones,SoundMax,Michael Brown,11,717,0.05,7492.65,5031.41,2461.24,Cash
10694,27/02/2024,2024,Q1,Feb,South,USA,Georgia,Atlanta,Retail,Consumer,Furniture,Desk,WorkDesk Pro,Michael Brown,17,928,0.1,14198.4,8502.61,5695.79,Transfer
10695,18/12/2024,2024,Q4,Dec,West,USA,Colorado,Denver,Retail,Consumer,Accessories,Keyboard,KeyPro,Sarah Lopez,11,103,0.1,1019.7,726.85,292.85,Cash
10696,14/03/2024,2024,Q1,Mar,South,USA,Texas,Dallas,Distributor,Small Business,Electronics,Tablet,Tab Elite,Jessica Lee,4,406,0,1624,1138.47,485.53,Card
10697,26/05/2024,2024,Q2,May,Northeast,USA,Pennsylvania,Philadelphia,Online,Small Business,Accessories,Keyboard,KeyPro,Sarah Lopez,10,642,0.1,5778,4039.17,1738.83,Card
10698,13/03/2024,2024,Q1,Mar,Northeast,USA,Pennsylvania,Philadelphia,Retail,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,19,237,0,4503,3035.69,1467.31,Cash
10699,01/09/2024,2024,Q3,Sep,West,USA,Washington,Seattle,Distributor,Consumer,Electronics,Tablet,Tab Elite,John Miller,2,414,0.1,745.2,423.6,321.6,Digital Wallet
10700,15/10/2024,2024,Q4,Oct,West,USA,California,Los Angeles,Retail,Small Business,Electronics,Phone,Galaxy Max,David Clark,7,820,0.1,5166,3845.45,1320.55,Transfer
10701,28/04/2024,2024,Q2,Apr,Midwest,USA,Michigan,Detroit,Retail,Corporate,Accessories,Headphones,SoundMax,Jessica Lee,19,1002,0.05,18086.1,10982.9,7103.2,Digital Wallet
10702,04/10/2024,2024,Q4,Oct,South,USA,Florida,Miami,Online,Corporate,Furniture,Chair,ComfortSeat,Emily Carter,13,318,0.15,3513.9,2604.82,909.08,Cash
10703,11/09/2024,2024,Q3,Sep,Midwest,USA,Ohio,Columbus,Retail,Corporate,Accessories,Keyboard,KeyPro,John Miller,18,772,0.15,11811.6,6524.66,5286.94,Cash
10704,02/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Distributor,Corporate,Accessories,Headphones,SoundMax,John Miller,8,844,0.15,5739.2,3685.69,2053.51,Card
10705,31/07/2024,2024,Q3,Jul,South,USA,Florida,Miami,Retail,Corporate,Electronics,Tablet,Tab Elite,Jessica Lee,19,919,0,17461,12611.55,4849.45,Transfer
10706,19/06/2024,2024,Q2,Jun,South,USA,Florida,Miami,Distributor,Consumer,Electronics,Phone,Galaxy Max,David Clark,17,558,0.15,8063.1,4824.1,3239,Card
10707,26/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Distributor,Small Business,Accessories,Headphones,SoundMax,Jessica Lee,9,129,0.05,1102.95,770.71,332.24,Cash
10708,27/09/2024,2024,Q3,Sep,West,USA,Washington,Seattle,Distributor,Small Business,Accessories,Keyboard,KeyPro,Emily Carter,6,68,0.1,367.2,223.76,143.44,Digital Wallet
10709,23/06/2024,2024,Q2,Jun,West,USA,Colorado,Denver,Retail,Corporate,Furniture,Desk,WorkDesk Pro,Jessica Lee,20,286,0,5720,3470.89,2249.11,Transfer
10710,09/12/2024,2024,Q4,Dec,Midwest,USA,Illinois,Chicago,Online,Small Business,Furniture,Desk,WorkDesk Pro,David Clark,19,884,0,16796,11619.11,5176.89,Card
10711,25/06/2024,2024,Q2,Jun,Midwest,USA,Michigan,Detroit,Retail,Small Business,Furniture,Desk,WorkDesk Pro,John Miller,9,836,0.05,7147.8,4781.63,2366.17,Cash
10712,29/01/2024,2024,Q1,Jan,West,USA,California,Los Angeles,Online,Corporate,Accessories,Headphones,SoundMax,Emily Carter,5,545,0,2725,1746.7,978.3,Digital Wallet
10713,07/09/2024,2024,Q3,Sep,West,USA,Colorado,Denver,Online,Corporate,Electronics,Tablet,Tab Elite,Emily Carter,14,856,0.15,10186.4,7262.79,2923.61,Card
10714,06/10/2024,2024,Q4,Oct,Midwest,USA,Ohio,Columbus,Online,Small Business,Furniture,Desk,WorkDesk Pro,David Clark,13,1137,0.05,14041.95,8852.84,5189.11,Card
10715,06/05/2024,2024,Q2,May,South,USA,Georgia,Atlanta,Distributor,Corporate,Furniture,Chair,ComfortSeat,Michael Brown,2,731,0.1,1315.8,918.53,397.27,Transfer
10716,01/04/2024,2024,Q2,Apr,South,USA,Georgia,Atlanta,Distributor,Consumer,Furniture,Chair,ComfortSeat,Emily Carter,5,1189,0.1,5350.5,3071.89,2278.61,Digital Wallet
10717,26/12/2024,2024,Q4,Dec,West,USA,California,Los Angeles,Distributor,Small Business,Accessories,Keyboard,KeyPro,David Clark,2,532,0.15,904.4,570.32,334.08,Digital Wallet
10718,12/08/2024,2024,Q3,Aug,Midwest,USA,Michigan,Detroit,Retail,Corporate,Furniture,Desk,WorkDesk Pro,David Clark,6,90,0.15,459,334.68,124.32,Digital Wallet
10719,20/04/2024,2024,Q2,Apr,West,USA,Washington,Seattle,Online,Small Business,Electronics,Laptop,UltraBook Pro,Jessica Lee,7,835,0,5845,3484.03,2360.97,Card
